buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,households_collective_chp_biogas,energy_power_ultra_supercritical_lignite,energy_chp_ultra_supercritical_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_chp_ultra_supercritical_coal,energy_power_combined_cycle_ccs_coal,energy_power_supercritical_coal,industry_chp_ultra_supercritical_coal,energy_power_ultra_supercritical_ccs_coal,energy_power_combined_cycle_network_gas,energy_power_ultra_supercritical_cofiring_coal,energy_power_engine_network_gas,energy_chp_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_ccs_network_gas,energy_chp_combined_cycle_network_gas,energy_power_ultra_supercritical_network_gas,households_collective_chp_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,industry_chp_combined_cycle_gas_power_fuelmix,energy_power_turbine_network_gas,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,households_collective_chp_wood_pellets,buildings_collective_chp_wood_pellets,energy_power_engine_diesel
0.0,521.6775841364552,0.0,0.0,248.228771406189,2107.5577418429243,80.76543286791583,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,9704.09947970014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,528.3671195418805,0.0,0.0,274.07380258867545,2326.991996978842,103.64553118364601,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,7376.042758528922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,115.52721582275309,0.0,0.0,353.1291920880479,2998.20265974755,104.6110304124531,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5649.132372352798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.618310274895814,0.0,0.0,428.0134152375654,3633.99851591124,116.7763206954202,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,4873.059051986879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.70166677755124,10.618310274895814,0.0,51.8410402968891,476.55052363974966,4046.0972343643984,120.29391557028292,28.86427906270307,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5756.153897325109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181.2404176923512,10.618310274895814,0.0,479.52962274622513,855.119575653501,7260.29408944268,98.62493519385022,266.99458133000394,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,4080.990716807887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272.355211174753,10.618310274895814,0.0,1328.4266576077844,611.7191182062732,5193.730590155166,96.88859468993999,739.6471509817668,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,11955.25746119806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682.724171601028,10.618310274895814,0.0,2306.926293211564,446.21483088838426,3788.5355353311725,88.45494081380427,1284.460418290286,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,3393.9700560828287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172.906673763287,10.618310274895814,0.0,3317.8265790009054,510.93097542463113,4338.000493268728,66.83833965487065,1847.3138600129982,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,3824.8477027254494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10327.872300634483,10.618310274895814,0.0,4192.644134010917,525.0876320419358,4458.195952817573,57.529364724998736,2334.398569196117,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1570.1697433247168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827.377715998202,10.618310274895814,0.0,3583.511910522448,539.2442886592385,4578.391412366403,44.37551419491743,1995.2432902093437,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1093.3373378962615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9864.953758565844,10.618310274895814,0.0,4004.720362934687,571.6023609273619,4853.12389133518,31.852479842634178,2229.7655575938147,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4726.772392801948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11046.194176258177,70.93031278776552,0.0,4484.249985680905,643.7463574181542,5465.654169232963,27.080108251878585,2496.760138923815,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,165.00858640716206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11493.150009979623,120.41163879234068,0.0,4665.6936267200235,514.9757344581473,4372.3420531398315,16.35638067224983,2597.785115643279,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13559.963694582075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9098.743757900507,241.03564351914298,0.0,3693.6741211533413,468.4610055727192,3977.4141146222078,12.253630181199682,2056.5798832175897,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1430.3057872403601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859.303132692592,241.77892528621564,0.0,3596.472170596671,216.21864581567516,1835.779463992697,10.50508544659996,2002.4593599750199,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2526.5866945502576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8188.869382110482,374.50780372241326,0.0,3324.306709038017,125.18463673184958,1062.8657137906036,3.8445444088667124,1850.9218948958364,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,3537.0625401052903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666.761463253839,1403.422068024565,0.0,2300.446163174455,193.71585705338182,1644.7221324820725,26.284712986752766,1280.8523834074495,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1196.587656266628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288.3179195219423,993.8738437630208,0.0,1334.9067876448935,201.8986893305789,1714.197525758659,79.77323829425286,743.2551858646036,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,915.692663089914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165.2777093451568,806.6730298978296,0.0,473.04949270911374,249.7490673581002,2120.465639203863,94.90420554261384,263.3865464471659,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,2221.338534929182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.70166677755124,692.6323805985932,0.0,51.8410402968891,296.87824186733957,2520.6104573928837,58.227537844738976,28.86427906270307,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,157.07709958457008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,358.6865211776547,0.0,0.0,283.19557830014077,2404.4393811444556,29.996557557340374,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1451.6800770640302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,276.8193488147181,0.0,0.0,218.26435388497492,1853.1483123118478,37.14531726235233,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,3891.505635591203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,334.7953231587848,0.0,0.0,225.42433212752306,1913.939281428867,83.24591930207333,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,12587.54423157272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,219.05574090334156,0.0,0.0,135.41317707834693,1149.7099553863454,114.07292285476073,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,8958.727775136234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,367.60590188429785,0.0,0.0,73.85133398214049,627.0262298675945,112.72122393443101,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,6857.871187617996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,517.3240779959357,0.0,0.0,34.456091475104884,292.5454689665145,91.67957317820905,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5535.844422978474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,657.591956571862,0.0,0.0,21.20930376837516,180.07514641803078,75.30836271276921,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5095.395933633344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.85083338877562,525.2878080116734,0.0,25.92052014844455,26.026317479913224,220.97344552657015,58.227537844738976,14.432139531351535,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5088.433773680336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542.7320838045928,509.99744279421145,0.0,220.32442126177867,25.624899670618465,217.56525393419255,41.02493512860664,122.67318601648806,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,4471.776702853015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314.592710343119,440.9784259077429,0.0,939.6188553811161,2.619975383727021,22.244598690682224,42.08301272849418,523.1650580114938,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,4230.755140789909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475.208963087511,410.9286078178303,0.0,2222.684602729121,4.8685165548470515,41.33557805701857,38.379741128887794,1237.5559648133947,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,3779.0605381332507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6959.740839376564,265.9886727050064,0.0,2825.3366961804645,4.446915085262034,37.7560194258304,34.6764695292814,1573.103208917322,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,6883.055474903224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9625.513133357927,526.9867374802802,0.0,3907.518412378017,7.39812537235707,62.81292984414683,35.734547129168945,2175.6450343512447,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,6382.338281434577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9194.520007983674,42.473241149406114,0.0,3732.554901376009,20.807885959080405,176.6669548256532,42.08301272849418,2078.228092514618,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,9197.974837779075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917.5033402081735,245.81388302327125,0.0,3214.144498407123,30.843331191451288,261.8717446351095,45.78628432810081,1789.5853018875898,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,12576.557099793317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234.7791686071464,704.5248868788412,0.0,907.2182051955592,35.25892709369459,299.36185215127125,47.726093261227966,505.1248835973037,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4255.6431529509355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8204.832090457674,213.7465860648308,0.0,3330.786839075128,111.8161028575912,949.3617194543527,46.31532312804458,1854.529929778674,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,6338.622131462291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12067.807510478566,242.94693942043997,0.0,4898.978308056009,129.27605287044847,1097.6034104289001,44.72820672821303,2727.6743714254344,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,194.7217031306527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10295.946883940096,80.16824239610112,0.0,4179.683873936695,122.47288008578789,1039.8418568822146,41.906666461846264,2327.182499430441,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,1418.8913235943792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8125.018548721702,42.473241149406114,0.0,3298.3861888895713,119.80868577873862,1017.2218225252483,48.60782459446759,1836.4897553644842,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,1070.9273110888216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618.8733382122555,162.7786965261103,0.0,2281.005773063121,63.86060533070612,542.2011010289741,63.81292280266227,1270.0282787589354,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5609.0849478288665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224.46708613317,42.473241149406114,0.0,1308.9862674964502,107.8198113970173,915.4316679189033,80.76543286791583,728.8230463332528,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,10217.269188585451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117.3895843035732,42.473241149406114,0.0,453.6091025977796,147.68742549414367,1253.9230453012347,95.15225418602977,252.56244179865186,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,12359.415801593284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.73895843035734,228.50603744259584,0.0,45.36091025977797,135.41317707834693,1149.7099553863454,103.83863102940758,25.256244179865188,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,11234.06242521834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.71162782954664,0.0,0.0,113.81424858787815,966.3267452220774,102.10073241755497,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,10027.13711883063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.07452952793332,0.0,0.0,93.16674270824691,791.0214789555936,80.26933558108448,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,9682.436897764368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,554.8067137565748,0.0,0.0,67.85689679127982,576.1311525644219,47.020708194636036,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5916.436535990966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1230.9807120141104,0.0,0.0,46.09720794465518,391.38302514548445,26.284712986752766,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,1912.6412458073364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1181.0746526459263,0.0,0.0,27.230570907797695,231.1980203037046,16.623951356448764,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,1518.8800515819921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1421.0484674892184,0.0,0.0,12.878944476962127,109.34719204959153,13.145532461862759,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7471.257719134097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1323.7847429557607,0.0,0.0,3.041576853312021,25.824157321870242,13.145532461862759,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7341.751136888197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.73895843035734,1170.1377935689839,0.0,45.36091025977797,1.47351187452232,12.510682550030808,17.0699024967803,25.256244179865188,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7514.277636901199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117.3895843035732,1176.827328974409,0.0,453.6091025977796,26.829153098502935,227.789828711327,21.247209640955116,252.56244179865186,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,5302.725947504106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
